year,month,day,pressure,humidity,temperature,wind_speed,wind_direction,dew_point,rainfall
1990,12,12,96.63,65.44,21.74,3.6,78.62,13.42,0
1990,12,13,96.5,57.31,19.79,4.06,76,9.45,0
1990,12,14,96.28,58.5,20.1,4.57,129.94,9.98,0
1990,12,15,96.2,59.31,20.69,5.94,147.75,10.91,0
1990,12,16,96.17,57.62,21.91,4.41,137.31,11.96,0
1990,12,17,96.14,55.88,22.31,6.2,91,11.36,0
1990,12,18,96.32,53.94,20.19,3.48,53.88,9.11,0
1990,12,19,96.46,56.94,19.08,5.09,59.75,8.44,0
1990,12,20,96.44,57.81,19.93,3.29,106.69,9.67,0
1990,12,21,96.41,57,20.94,3.37,111.81,10.56,0
1990,12,22,96.38,54.88,21.43,5.36,130.12,10.54,0
1990,12,23,96.4,51.81,20.98,4.83,130,9.08,0
1990,12,24,96.42,49,20.41,3.88,120.56,7.56,0
1990,12,25,96.39,46.5,20.07,4.11,123.25,6.44,0
1990,12,26,96.41,49.38,21.19,6.48,142.38,8.7,0
1990,12,27,96.4,50.12,21.87,5.86,139.12,9.23,0
1990,12,28,96.26,46.5,21.44,4.57,202.56,7.7,0
1990,12,29,96.06,62.75,21.48,3.52,239.88,11.89,0
1990,12,30,96.09,63.56,20.51,3.09,275.69,11.12,0
1990,12,31,96.19,40.69,17.6,7.25,303,1.9,0
1991,1,1,96.15,23.5,14.93,5.11,301.62,-8.15,0
1991,1,2,96.11,25,14.18,4.62,232.75,-7.43,0
1991,1,3,96.21,30.75,14.33,4.51,67.31,-5.13,0
1991,1,4,96.26,29.25,17,7.32,104.75,-3.32,0
1991,1,5,96.17,33.31,18.65,6.43,138.94,0.06,0
1991,1,6,96.05,40.56,20.64,3.27,219.12,5.21,0
1991,1,7,96.15,33.75,20.62,4.89,280.88,1.82,0
1991,1,8,96.24,31.44,20.61,5.72,315.75,0.91,0
1991,1,9,96.15,42.06,20.88,7.89,280.81,5.01,0
1991,1,10,96.13,35.56,20.05,5.59,296,1.61,0
1991,1,11,96.19,30.44,19.84,7.22,306.06,-0.57,0
1991,1,12,96.34,27.06,18.88,3.86,325.44,-2.7,0
1991,1,13,96.34,35.94,19.55,6.3,68.12,1.94,0
1991,1,14,96.24,32.69,20.9,6.62,116.06,1.19,0
1991,1,15,96.29,32.38,20.94,5.85,74.62,1.35,0
1991,1,16,96.3,35.69,22.62,6.71,135.38,4.44,0
1991,1,17,96.39,34.88,23.41,6.38,117.62,4.75,0
1991,1,18,96.4,33.56,22.58,7.64,140.69,3.36,0
1991,1,19,96.39,30.25,20.12,5.13,39.75,-0.16,0
1991,1,20,96.35,22.44,21.4,6.08,93.31,-2.74,0
1991,1,21,96.33,19.56,22.69,5.55,119.69,-3.39,0
1991,1,22,96.27,20.31,23.45,6.68,125.12,-2.31,0
1991,1,23,96.28,21.69,23.53,5.16,127.69,-1.54,0
1991,1,24,96.25,26.38,24.56,5.13,130.75,2.01,0
1991,1,25,96.39,26.31,25.36,4.69,104.81,2.63,0
1991,1,26,96.49,26.12,26.09,4.01,101.88,2.92,0
1991,1,27,96.56,24.12,25.7,4.49,86.88,2.08,0
1991,1,28,96.45,21.94,24.76,2.27,35.81,0.34,0
1991,1,29,96.18,18.88,24.62,3.28,20.44,-1.53,0
1991,1,30,96.15,19.38,24.92,4.05,202.75,-1.67,0
1991,1,31,96.19,19.44,24.91,7,268.25,-1.54,0
1991,2,1,96.16,19.75,24.18,6.8,290.88,-3.24,0
1991,2,2,96.1,19.25,22.08,4.41,327.88,-5.32,0
1991,2,3,96.19,15.19,21.45,4.94,260.81,-7.68,0
1991,2,4,96.26,31.19,23.37,4.4,153.19,2.4,0
1991,2,5,96.2,16.75,24.37,4.99,202.88,-4.13,0
1991,2,6,96.26,15.06,25.12,7.14,289.56,-4.94,0
1991,2,7,96.28,17.19,24.26,5.23,194.31,-2.89,0
1991,2,8,96.25,18.88,25.71,6.02,166.25,-0.49,0
1991,2,9,96.31,19.31,27.05,5,182.38,0.57,0
1991,2,10,96.29,27.25,27.56,4.7,238.69,4.87,0
1991,2,11,96.06,23.88,27.14,5.42,287,2.18,0
1991,2,12,96.1,39.5,25.87,4.97,298,7.15,0
1991,2,13,96.23,19.75,25.08,6.36,305.44,-2.02,0
1991,2,14,96.33,17.44,25.15,6.31,208.19,-3.53,0
1991,2,15,96.24,26.12,26.02,8.05,283,1.8,0
1991,2,16,96.14,22.75,25.98,8.05,303.75,0.36,0
1991,2,17,96.14,17.25,23.86,6.41,287,-4.8,0
1991,2,18,96.23,9.19,21.91,3.81,236.56,-13.49,0
1991,2,19,96.13,12.62,24.16,6.21,244.62,-7.33,0
1991,2,20,96.11,19.44,26.23,5.74,244.62,-0.74,0
1991,2,21,96.27,27.31,28.8,5.38,222,6.33,0
1991,2,22,96.37,27.19,30.71,2.89,225.44,7.62,0
1991,2,23,96.32,27.44,29.8,3.71,229.81,6.18,0
1991,2,24,96.29,28.19,28.37,5.45,235,4.33,0
1991,2,25,96.19,23.31,29.24,7.79,268.69,4.32,0
1991,2,26,96.17,27.69,28.28,7.34,280.38,5,0
1991,2,27,96.15,29,26.28,5.2,280.12,2.84,0
1991,2,28,96.12,30.25,26.03,4.72,291.06,2.49,0
1991,3,1,96.07,25.06,27.16,6.52,205.62,0.47,0
1991,3,2,96.12,16.25,28.9,5.94,129.25,-1.96,0
1991,3,3,96.09,22.31,29.61,6.91,252.25,1.83,0
1991,3,4,96.04,31.44,28.75,6.73,252.19,5.12,0
1991,3,5,96.07,33.56,27.65,4.7,299.44,6.58,0
1991,3,6,96.04,25.31,28.01,7.41,303.44,1.06,0
1991,3,7,95.98,13.56,27.48,3.48,327.12,-5.17,0
1991,3,8,96.02,15.25,29.58,6.59,226.25,-2.5,0
1991,3,9,95.94,18.88,30.85,9,291.5,0.65,0
1991,3,10,95.96,21.88,30.83,6.18,303.31,2.91,0
1991,3,11,95.93,17.12,29.62,5.08,305.81,-1.77,0
1991,3,12,95.92,19.75,29.16,4.63,312.75,-0.72,0
1991,3,13,95.85,23.06,29.56,5.32,294.25,2.71,0
1991,3,14,95.91,23.12,29.9,6.78,259.31,1.89,0
1991,3,15,95.93,12.88,29.48,5.62,270.88,-4.6,0
1991,3,16,95.93,13.12,30.56,7.21,281.25,-3.85,0
1991,3,17,96.03,13.12,31.53,7.24,278.62,-3.05,0
1991,3,18,96.04,18.31,32.18,7.67,302.88,0.99,0
1991,3,19,96.01,22.88,32.29,6.97,273.44,4.65,0
1991,3,20,95.84,21.5,32.24,5.76,305.94,4.15,0
1991,3,21,95.81,25,31.56,5.75,277.25,5.66,0
1991,3,22,95.83,29.88,29.04,3.5,276.69,5.24,0
1991,3,23,95.71,31.19,28.92,5.18,279.25,5.28,0
1991,3,24,95.78,28.38,29.28,3.84,238.62,3.16,0
1991,3,25,95.73,10.75,29.72,4.15,97.62,-6.39,0
1991,3,26,95.63,11,31.42,5.33,38.31,-4.99,0
1991,3,27,95.73,12.12,32.3,4.4,64.19,-2.98,0
1991,3,28,95.88,12.19,33.58,5.11,84.62,-1.85,0
1991,3,29,95.97,13.38,34.17,5.77,75,0.15,0
1991,3,30,95.75,18,36.19,7.33,291.56,4.05,0
1991,3,31,95.67,24.94,36.19,5.23,310.62,8.94,0
1991,4,1,95.77,27.56,36.37,6.14,291,10.4,0
1991,4,2,95.89,29.19,34.8,4.38,294.5,11.48,0
1991,4,3,96.03,33.44,33.17,5.06,289.56,12.44,0
1991,4,4,96.12,32.25,30.21,6.03,227.19,10.43,0
1991,4,5,96.02,42.62,29.48,4.63,227.31,13.69,0
1991,4,6,95.96,38.69,31.84,5.38,255.94,13.11,0.13
1991,4,7,95.97,34.62,31.59,4.9,296.69,8.99,0.01
1991,4,8,95.8,30.94,32.51,5.91,281.19,9.19,0
1991,4,9,95.76,33.5,32.07,3.97,276.81,10.25,0
1991,4,10,95.74,31.25,32.65,5.76,301.06,8.19,0
1991,4,11,95.69,28.12,33.4,5.23,306.75,8.14,0
1991,4,12,95.54,30.75,34.93,7.93,276,9.28,0
1991,4,13,95.65,37.19,35.14,5.81,297.75,13.2,0
1991,4,14,95.75,31.5,35.85,6.12,300.5,10.7,0
1991,4,15,95.74,23.44,35.51,7.27,302.31,5.84,0
1991,4,16,95.69,14.75,34.41,3.94,319.38,-0.06,0
1991,4,17,95.74,9.88,34.56,5.82,180.12,-4.27,0
1991,4,18,95.74,8.69,35.12,8.24,214.94,-5.61,0
1991,4,19,95.74,8.75,34.33,5.47,168.12,-6.18,0
1991,4,20,95.68,8,34.29,7.47,270.44,-7.63,0
1991,4,21,95.7,18.31,34.81,7.31,284.69,1.77,0
1991,4,22,95.73,24,34.61,5.6,292.5,6.16,0
1991,4,23,95.82,28.88,34.84,6.5,309,8.82,0
1991,4,24,95.82,26.44,34.83,4.73,309.5,7.99,0
1991,4,25,95.66,23.81,36.96,6.49,323.38,7.94,0
1991,4,26,95.54,17,36.73,5.95,318.06,3.73,0
1991,4,27,95.47,22.88,37.16,6.73,306.06,7.82,0
1991,4,28,95.47,27.06,36.89,3.6,308,10.63,0
1991,4,29,95.51,25.62,37.01,3.83,303,9.66,0
1991,4,30,95.53,31.75,35.96,2.45,285.31,12.68,0
1991,5,1,95.56,36.19,34.52,1.99,271.75,11.98,0
1991,5,2,95.56,39.69,34.23,2.16,280.69,12.71,0
1991,5,3,95.68,38.94,35.77,5.56,288.38,13.63,0
1991,5,4,95.75,37.94,36.23,5.16,287.75,14.15,0
1991,5,5,95.74,39.19,35.82,4.66,297.12,14.94,0
1991,5,6,95.72,39.19,35.68,4.85,293.62,15.28,0
1991,5,7,95.73,40.31,35.49,3.16,290.56,15.12,0
1991,5,8,95.77,42.25,35.63,3.36,294.69,16.19,0
1991,5,9,95.65,40.62,36.2,3.58,289.81,16.01,0
1991,5,10,95.69,36.88,35.41,3.47,285.25,12.75,0
1991,5,11,95.79,30.31,35.8,3.25,316,10.25,0
1991,5,12,95.78,23.88,36.69,3.48,318.62,8.46,0
1991,5,13,95.7,24,37.26,6.64,244.94,7.84,0
1991,5,14,95.71,26.88,38.15,5.96,228.5,10.23,0
1991,5,15,95.68,22.75,37.82,5.64,328.38,8.4,0
1991,5,16,95.66,20.19,37.39,4.2,329.12,7.33,0
1991,5,17,95.71,31.56,35.65,6.12,309.31,13.73,0
1991,5,18,95.61,33.06,35.33,2.8,288,13.64,0.02
1991,5,19,95.6,32.44,36.38,3.67,297.81,11.82,0.01
1991,5,20,95.8,34.31,36.52,2.02,297.62,13.65,0
1991,5,21,95.79,31.12,37.35,4.01,305.94,13.57,0
1991,5,22,95.58,31.56,37.69,4.45,295.62,13.37,0
1991,5,23,95.47,34.56,37.03,2.61,294.5,13.9,0
1991,5,24,95.39,32.31,37.9,5.93,288.94,12.66,0
1991,5,25,95.43,38,37.79,3.79,290.31,15.69,0
1991,5,26,95.29,34.56,39.68,6.37,309.75,14.97,0
1991,5,27,95.21,35,38.95,4.41,303.06,15.99,0.08
1991,5,28,95.21,35.25,37.59,3.7,276.94,14.41,0.02
1991,5,29,95.24,32.81,37.18,5.19,321.81,12.73,5.15
1991,5,30,95.22,24.69,37.78,5.87,261.44,9.17,0
1991,5,31,95.13,26.25,38.28,5.71,320.31,9.69,0
1991,6,1,94.99,26.44,38.06,8.4,197.56,9.06,0
1991,6,2,94.88,27.31,39.66,6.38,259.12,11.25,0
1991,6,3,94.87,36.75,39.17,5.8,307.56,15.87,0.06
1991,6,4,94.96,40.31,38.96,5.62,268.31,17.59,0.82
1991,6,5,94.87,37.5,38.66,4.38,291.62,16.84,0.04
1991,6,6,94.87,43.62,37.93,5.88,255.69,19.3,5.7
1991,6,7,94.83,67,30.32,6.75,154.69,22.25,11.09
1991,6,8,94.63,82.38,27.16,4.36,315.94,23.69,29.39
1991,6,9,94.66,89.38,26.31,4.1,262.56,24.76,98.29
1991,6,10,94.8,87.44,26.39,3.62,254,24.35,94.51
1991,6,11,94.97,82.69,27.58,2.38,253.06,24,21.18
1991,6,12,95.04,76.44,28.83,2.77,271.31,23.1,3.74
1991,6,13,95.17,73.38,29.12,2.07,266.5,22.48,1.97
1991,6,14,95.33,74.88,28.46,2.55,262.38,22.41,0
1991,6,15,95.5,72.81,29.42,2.4,272,22.38,0.1
1991,6,16,95.51,71.75,29.13,3.21,267.12,21.72,0.02
1991,6,17,95.42,72.25,28.31,6.66,258.5,21.3,0
1991,6,18,95.27,70.94,28.42,5.05,250.12,21.23,0.05
1991,6,19,95.13,73.31,28.56,4.8,254.06,22.16,8.34
1991,6,20,95.29,73.56,28.7,2.41,266.5,22,3.94
1991,6,21,95.52,71.06,29.83,2.65,284.19,22.16,0.12
1991,6,22,95.56,70.62,29.83,4.27,296.94,22.3,0.01
1991,6,23,95.38,71,29.26,3.11,278.06,22.17,0.73
1991,6,24,95.33,78.81,27.18,2.62,267.12,22.71,39.68
1991,6,25,95.33,72.38,28.27,2.41,267.69,21.22,2.69
1991,6,26,95.3,71.12,28.98,2.88,272.56,21.24,0
1991,6,27,95.27,68.5,29.4,3.16,291,20.86,0
1991,6,28,95.25,71.38,29.51,4.47,304.5,21.79,0.15
1991,6,29,95.34,76.81,28.61,4.37,266.81,22.8,12.22
1991,6,30,95.4,80.62,26.75,6.2,273.25,22.9,58.18
1991,7,1,95.48,77.44,27.36,3.06,261.31,21.74,2.31
1991,7,2,95.42,80.62,26.66,2.38,259.12,22.23,8.62
1991,7,3,95.34,79.75,26.82,2.61,263,22.08,0.94
1991,7,4,95.35,82.75,26.16,3.31,260.94,22.55,0.61
1991,7,5,95.44,76.81,27.27,3.33,255.31,21.87,0.54
1991,7,6,95.36,75.75,28.03,3.2,259.62,22.11,0.1
1991,7,7,95.24,76.44,28.07,2.46,265.88,22.42,0.36
1991,7,8,95.15,82.69,26.6,4.01,275.56,22.76,0.23
1991,7,9,95.14,80.38,27.39,3.78,299.19,22.87,9.34
1991,7,10,95.16,87,25.84,3.37,290.5,23.2,4.16
1991,7,11,95.11,86.88,25.92,4.57,264.19,23.41,23.94
1991,7,12,94.99,83.62,26.28,4.3,266.69,22.81,17.54
1991,7,13,94.95,84.12,25.38,4.3,236.19,22.3,14.89
1991,7,14,94.91,85.06,25.63,3.21,239.38,22.82,1.72
1991,7,15,94.86,86.81,25.85,5.32,249.75,23.27,1.6
1991,7,16,94.86,89.31,25.37,3.68,251.88,23.51,7.02
1991,7,17,94.97,89.56,25.4,4.96,248.19,23.57,10.59
1991,7,18,95.11,84.69,24.98,5.07,235.44,22.03,3.63
1991,7,19,95.2,80.81,26.17,3.14,245.81,22.15,3.45
1991,7,20,95.23,80.56,26.14,4.23,248.69,21.9,0.8
1991,7,21,95.09,83,25.37,4.77,242.44,21.91,2.8
1991,7,22,95.12,81.75,25.56,3.37,249.25,21.76,1
1991,7,23,95.21,81.94,25.67,4.5,256.19,21.87,2.04
1991,7,24,95.18,86.5,24.69,3.3,260.75,22.22,2.75
1991,7,25,95.15,80.12,25.2,5.17,266.69,21,6.85
1991,7,26,95.06,82.56,25.35,4.07,254.56,21.73,4.56
1991,7,27,95,80.81,25.3,6.21,261.19,21.19,0.88
1991,7,28,94.96,81.94,25.65,3.8,269,21.87,11.18
1991,7,29,94.83,87.12,25,2.13,276,22.67,10.38
1991,7,30,94.86,87.31,24.4,5.14,257.81,22.26,5.96
1991,7,31,95,80.44,26.3,3.51,247.44,22.04,3.74
1991,8,1,95.16,81.25,26.48,2.87,253.62,22.29,2.03
1991,8,2,95.25,80.81,26.66,1.18,252.19,22.12,0.93
1991,8,3,95.4,82.12,26.16,2.74,261.94,22.14,0.6
1991,8,4,95.51,81.12,26.09,2.73,256.62,21.77,0.19
1991,8,5,95.56,85.44,24.41,2.5,254.62,21.56,0.64
1991,8,6,95.5,83.94,25.22,2.84,270.75,21.96,1.07
1991,8,7,95.47,83.31,25.42,2.52,273.69,21.86,0.98
1991,8,8,95.38,82.06,25.54,2.88,267.19,21.65,1.25
1991,8,9,95.35,83.44,24.76,1.83,261.94,21.52,2.09
1991,8,10,95.37,81,25.96,3.05,258,21.64,0.58
1991,8,11,95.41,80,26.22,2.59,255.56,21.65,0.44
1991,8,12,95.42,81.25,26.08,1.85,265.12,21.9,1.82
1991,8,13,95.4,82.44,24.94,2.9,263.56,21.49,0.49
1991,8,14,95.41,81.62,25.44,2.84,267.94,21.52,3.34
1991,8,15,95.41,81.38,25.26,2.2,266.56,21.29,2.64
1991,8,16,95.38,86.25,24.28,2.95,276.44,21.73,1.81
1991,8,17,95.4,86.12,24.67,1.97,267.25,21.97,4.67
1991,8,18,95.42,82.06,25.53,2.48,270.81,21.71,2.61
1991,8,19,95.4,83.69,24.76,2.65,269.62,21.63,1.49
1991,8,20,95.27,84.69,24.68,2.73,267.31,21.69,4.52
1991,8,21,95.28,82.62,25.43,2.49,258.12,21.73,2.77
1991,8,22,95.32,84.12,25.36,2.02,265.94,22,3.95
1991,8,23,95.3,85.94,24.43,2.58,260.88,21.87,3.09
1991,8,24,95.19,86.44,24.01,2.75,263.69,21.61,2.19
1991,8,25,95.25,82.62,24.65,2.8,263.06,21.26,3.04
1991,8,26,95.43,79.62,25.76,3.45,265.12,21.14,0.53
1991,8,27,95.56,78.5,25.96,3.51,268.06,20.98,0.05
1991,8,28,95.49,78.19,25.54,4.41,270.56,20.48,0.06
1991,8,29,95.51,81.19,24.53,2.28,269.62,20.57,0.03
1991,8,30,95.53,77.88,25.42,3.3,268.44,20.31,0.07
1991,8,31,95.57,78.31,25.69,2.47,260.12,20.63,0.95
1991,9,1,95.72,78,26,1.62,259.31,20.76,0.29
1991,9,2,95.76,79.81,25.99,1.86,261.12,21.21,0.59
1991,9,3,95.67,80.06,25.9,2.02,272.5,21.26,1.51
1991,9,4,95.79,78.69,25.44,2,266.06,20.68,0.32
1991,9,5,95.9,77.56,26.41,1.95,268.31,20.96,0.07
1991,9,6,95.87,78.44,25.48,2.2,264.56,20.51,0.63
1991,9,7,95.69,75.06,25.73,3.39,267,19.53,0.05
1991,9,8,95.72,74.25,26.32,2.58,272.25,19.76,0
1991,9,9,95.86,73.44,26.58,3.11,278.12,19.66,0
1991,9,10,95.88,72.44,26.74,4.28,284.25,19.17,0.02
1991,9,11,96,71.75,27.47,5.35,306.88,19.41,0
1991,9,12,96.02,70.81,27.45,4.92,323,19.33,0
1991,9,13,95.91,69.12,27.51,4.77,278.69,18.91,0
1991,9,14,95.83,68,27.91,4.23,327.56,19.02,0
1991,9,15,95.8,67.88,28.19,4.95,316.31,19.15,0
1991,9,16,95.82,71.75,27.53,3.58,311.06,19.98,3.27
1991,9,17,95.92,72.38,26.34,2.88,308.06,19.65,2.49
1991,9,18,95.77,71.19,26.92,1.66,308.12,19.45,0.11
1991,9,19,95.71,74.56,26.65,1.74,302.62,20.23,0.04
1991,9,20,95.76,75.94,26.53,1.75,233.88,20.49,8.55
1991,9,21,95.71,78.81,26.43,1.79,214.88,21.58,31.66
1991,9,22,95.64,74.75,26.46,1.89,201.81,20.79,1.83
1991,9,23,95.57,65.5,26.8,2.18,200.94,18.87,0.02
1991,9,24,95.55,67.25,27.32,3.7,297.31,19.45,0.06
1991,9,25,95.63,70.44,27.23,3.25,298.44,19.78,0.01
1991,9,26,95.84,71.5,27.97,4.43,297,20.25,0
1991,9,27,95.99,73.06,27.48,2.63,238.06,20.81,10.79
1991,9,28,96.02,71.19,27.55,3.66,251.25,20.33,0.7
1991,9,29,95.98,71.19,28.08,2.07,228.12,20.87,0.04
1991,9,30,95.88,67.75,27.91,3.11,331.62,20.01,0.54
1991,10,1,95.83,63.75,27.64,2.95,255.31,18.55,0.02
1991,10,2,95.82,61.5,27.77,3.16,158.12,17.87,0.1
1991,10,3,95.73,61.88,27.15,2.96,41.88,17.4,0.01
1991,10,4,95.66,53.06,25.33,4.16,110.62,12.8,0
1991,10,5,95.7,49.38,25.25,4.7,195.44,12.01,0.03
1991,10,6,95.74,48.12,25.48,4.7,276,11.69,0
1991,10,7,95.66,49.81,26.12,3.91,217.56,13.05,0
1991,10,8,95.62,52.94,26.68,4.06,63.56,14.58,0
1991,10,9,95.65,52.88,26.65,3.91,150.31,14.51,0
1991,10,10,95.77,54.25,26.59,4.98,207.69,14.24,0.03
1991,10,11,95.81,56.56,27.21,3.12,267.69,14.98,0
1991,10,12,95.71,50.5,27.88,3.97,334.5,14.48,0
1991,10,13,95.6,48.56,27.3,4.31,309.75,13.15,0
1991,10,14,95.69,51.31,27.13,5.15,261.38,13.61,0
1991,10,15,95.99,62.12,26.63,5.8,287.69,15.92,0
1991,10,16,96.13,54.75,28.61,3.33,161.88,16.24,0.29
1991,10,17,96.12,54.12,29.13,1.77,75.56,16.83,0
1991,10,18,96.11,51.88,29.4,3.85,110.19,16.27,0
1991,10,19,96.14,51.88,29.73,3.48,132.44,16.66,0
1991,10,20,96.01,49.12,30.01,3.27,105.06,15.7,0
1991,10,21,95.98,45.56,29.84,4.96,120.44,14.81,0
1991,10,22,96.06,43.56,29.58,4.16,105.69,13.52,0
1991,10,23,96.06,39.69,27.62,2.95,85.12,9.81,0
1991,10,24,95.99,36.44,26.54,3.22,87.62,8.13,0
1991,10,25,95.96,35.88,26.16,3.84,83.94,7.56,0
1991,10,26,95.98,34.62,25.78,3.55,85.88,6.9,0
1991,10,27,96.05,31,25.54,3.13,89.56,4.73,0
1991,10,28,95.89,33.69,25.8,2.48,96.19,6.31,0
1991,10,29,95.77,34.88,26.05,4.16,93.5,7.16,0
1991,10,30,95.78,35.69,25.9,4.3,75.25,7.49,0
1991,10,31,95.91,28.19,25.07,4.91,61.62,2.88,0
1991,11,1,95.97,28.38,24.98,5.26,60.25,3.58,0
1991,11,2,96.05,31.31,25.18,3.43,65.81,4.66,0
1991,11,3,96.06,38.06,24.42,4.06,70.69,5.61,0
1991,11,4,96.08,20.31,24.33,4.23,64.62,-1.59,0
1991,11,5,96.11,19.38,24.26,4.59,133.75,-2.2,0
1991,11,6,96.25,23.75,24.63,6.32,144.19,1.16,0
1991,11,7,96.3,28.38,24.83,6.42,156,2.99,0
1991,11,8,96.11,42.69,25.72,3.82,242.19,8.76,0
1991,11,9,96.13,44.94,26.9,3.67,209.56,11.69,0.05
1991,11,10,96.24,42.81,27.3,3.59,269.69,11.46,0.04
1991,11,11,96.29,40.44,27.81,3.72,198.94,10.68,1.42
1991,11,12,96.31,55.75,26.82,5.06,109,14.8,0.23
1991,11,13,96.39,47.31,27.82,4.3,112.88,13.64,0
1991,11,14,96.38,42.44,28.23,3.65,99.88,12.14,0
1991,11,15,96.25,43.12,26.94,3.05,95.88,11.33,0
1991,11,16,96.27,45.56,25.58,1.77,93.44,11.37,0
1991,11,17,96.36,59.62,25.94,2.45,104.94,15.33,0
1991,11,18,96.47,64.81,25.71,3.94,115.69,17.26,0.58
1991,11,19,96.4,70.44,25.39,5.45,131.06,17.7,5.5
1991,11,20,96.34,70.06,25.36,6.03,97.06,17.53,0.22
1991,11,21,96.28,63.88,25.9,4.44,96.12,15.93,0.12
1991,11,22,96.34,57,26.09,4.72,114.81,14.58,0.06
1991,11,23,96.46,53.06,25.5,3.62,113.12,13.17,0.24
1991,11,24,96.52,35.56,23.63,3.83,103.19,5.35,0
1991,11,25,96.48,33.31,22.68,4.74,123.06,4.33,0
1991,11,26,96.47,34.69,24.3,6.88,131.12,6.12,0
1991,11,27,96.38,34.69,24.92,4.69,155,6.9,0
1991,11,28,96.26,31.62,25.76,5.55,126.81,5.95,0
1991,11,29,96.22,28.31,24.3,5.99,296,3.52,0
1991,11,30,96.19,25.75,23.11,5.47,335.38,0.89,0
1991,12,1,96.16,23.19,22.65,3.32,165.31,-0.36,0
1991,12,2,96.34,27.75,23.19,6.1,93.38,2.21,0
1991,12,3,96.48,34.94,24.27,6.16,92.81,6.02,0
1991,12,4,96.6,26.56,22.75,3.75,84.31,1.65,0
1991,12,5,96.63,19.56,22,7.05,84.5,-3.25,0
1991,12,6,96.7,17.5,20.83,1.23,89.56,-5.06,0
1991,12,7,96.67,18.19,21.98,3.31,94.81,-3.27,0
1991,12,8,96.59,20,21.62,3.38,59,-2.54,0
1991,12,9,96.52,23.62,22.15,4.61,75.19,-0.06,0
1991,12,10,96.65,29.44,21.84,4.2,66.56,1.66,0
1991,12,11,96.7,30.25,20.93,3.81,72.56,1.05,0
1991,12,12,96.69,34.81,21.29,3.65,86.81,3.38,0
1991,12,13,96.61,33.88,21.26,3.91,92.25,3.19,0
1991,12,14,96.6,32.56,21.33,4.45,99.62,2.83,0
1991,12,15,96.55,32.62,21.36,4.91,102.69,2.83,0
1991,12,16,96.49,31,21.33,3.65,78.31,2.13,0
1991,12,17,96.29,26.38,21.51,3.23,81.94,0.62,0
1991,12,18,96.11,30.69,22.16,4.41,107.25,2.3,0
1991,12,19,95.99,33.44,23.18,7.05,158.06,4.7,0
1991,12,20,95.98,36.56,24.86,3.1,254.81,7.55,0
1991,12,21,95.99,47.25,24.84,6.13,281.25,10.08,0
1991,12,22,96.06,43.44,23.26,7.2,295.75,6.82,0
1991,12,23,96.02,32.38,22.54,5.61,316.44,2.77,0
1991,12,24,95.85,47.5,21.57,3.48,277.38,8.03,0
1991,12,25,95.89,57.06,20.05,5.44,278.62,8.7,0.29
1991,12,26,96.07,31.56,18.19,5.17,165.44,-1.38,0
1991,12,27,96.07,25.31,18.03,5.34,131.06,-3.9,0
1991,12,28,96.23,20.81,19.04,5.33,99.56,-4.41,0
1991,12,29,96.31,23.81,19.78,5.9,210.12,-2.39,0
1991,12,30,96.26,24.06,19.02,5.57,320.62,-4.35,0
1991,12,31,96.4,22.88,16.55,5.12,65.88,-6.37,0
1992,1,1,96.63,22.19,16.33,4.61,48.88,-6.92,0
1992,1,2,96.74,20.38,17.02,4.83,69.44,-7.35,0
1992,1,3,96.85,16.62,17.77,3.81,73.44,-9.15,0
1992,1,4,96.88,18.44,18.48,3.32,71.12,-6.74,0
1992,1,5,96.71,16.81,18.48,4.15,52.5,-6.48,0
1992,1,6,96.48,14.06,19.44,5.76,78.38,-8,0
1992,1,7,96.45,12.31,19.58,4.65,123.62,-10.17,0
1992,1,8,96.41,17.88,19.65,4.16,174.69,-6.17,0
1992,1,9,96.39,14.88,20.1,4.11,189.5,-7.29,0
1992,1,10,96.39,33.44,20.95,4.97,253.56,2,0
1992,1,11,96.45,20.62,20.19,7.73,239,-5.44,0
1992,1,12,96.5,13.56,19.48,7.45,72.12,-9.92,0
1992,1,13,96.48,21.62,21.98,7.91,117.38,-2.16,0
1992,1,14,96.46,21.62,22.87,7.23,140.06,-0.92,0
1992,1,15,96.38,28.69,23.15,5.09,280.25,2.24,0
1992,1,16,96.45,17.94,22.46,7.46,161.62,-4.43,0
1992,1,17,96.49,17.62,22.12,6.02,116.31,-4.66,0
1992,1,18,96.51,22.38,22.96,4.22,130.38,-0.8,0
1992,1,19,96.5,20.5,23.22,5.51,160.31,-1.54,0
1992,1,20,96.48,19.19,22.69,4.32,102.44,-2.67,0
1992,1,21,96.42,21.75,23.19,4.46,295.19,-0.67,0
1992,1,22,96.5,25.62,23.26,5.19,242.12,0.44,0
1992,1,23,96.47,21.06,23.35,5.94,129.69,-1.77,0
1992,1,24,96.43,21.12,23.84,3.25,70.19,-0.95,0
1992,1,25,96.32,26.06,25.23,4.96,131.94,2.93,0
1992,1,26,96.34,21.94,25,5,154.19,0.23,0
1992,1,27,96.35,21.94,24.59,4.72,170.12,-0.35,0
1992,1,28,96.3,22.94,24.23,2.12,184.31,0.08,0
1992,1,29,96.29,26.5,24.29,5.62,180.5,2.33,0
1992,1,30,96.31,47.5,23.76,6.2,230.31,8.61,0
1992,1,31,96.35,56.12,24.22,4.58,322.69,11.1,0
1992,2,1,96.17,32.81,23.23,6.37,325,3.46,0
